TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,POLYLINE,Destination Latitude,Destination Longitude,Place ID,Place Name,Number of Places Passed By
1.37e+18,A,3712.0,,20000271,1372663060,A,"[[-8.606907, 41.146074], [-8.606907, 41.146074], [-8.606907, 41.146101], [-8.606907, 41.146128], [-8.606898, 41.146128], [-8.606898, 41.146128], [-8.606511, 41.146272], [-8.605557, 41.146263], [-8.604756, 41.146092], [-8.604666, 41.14602], [-8.605665, 41.145336], [-8.606619, 41.144877], [-8.606655, 41.144877], [-8.607024, 41.144841], [-8.607303, 41.145273], [-8.607177, 41.145795], [-8.606943, 41.146578], [-8.60688, 41.146776], [-8.606817, 41.146767], [-8.606826, 41.146776], [-8.607267, 41.14719], [-8.608059, 41.147343], [-8.608626, 41.147433], [-8.610219, 41.147784], [-8.611938, 41.148], [-8.621307, 41.147496], [-8.621865, 41.147586], [-8.622099, 41.147658], [-8.623539, 41.148027], [-8.624421, 41.148324], [-8.625249, 41.148648], [-8.625663, 41.149683], [-8.625825, 41.151348], [-8.626131, 41.152563], [-8.627364, 41.152446], [-8.629326, 41.152545], [-8.630847, 41.152626], [-8.632638, 41.152284], [-8.634411, 41.15115], [-8.636805, 41.151087], [-8.639019, 41.15124], [-8.641125, 41.151456], [-8.642862, 41.152041], [-8.64459, 41.153625], [-8.645445, 41.155587], [-8.645742, 41.156415], [-8.645904, 41.156721], [-8.646084, 41.157045], [-8.646138, 41.157144], [-8.646372, 41.157459], [-8.647047, 41.158188], [-8.648496, 41.15988], [-8.649288, 41.162148], [-8.647182, 41.164578], [-8.643825, 41.16609], [-8.640468, 41.16834], [-8.636859, 41.170743], [-8.632233, 41.171877], [-8.628426, 41.172606], [-8.624871, 41.172912], [-8.622306, 41.172201], [-8.622396, 41.174667], [-8.62236, 41.177934], [-8.622171, 41.181255], [-8.623179, 41.184117], [-8.624799, 41.186502], [-8.626455, 41.188986], [-8.628057, 41.191758], [-8.628381, 41.194539], [-8.627607, 41.197356], [-8.627184, 41.200101], [-8.626941, 41.202513], [-8.623665, 41.202666], [-8.620461, 41.203854], [-8.61885, 41.203953], [-8.621541, 41.204385], [-8.625249, 41.205996], [-8.628552, 41.207094], [-8.633061, 41.207121], [-8.637534, 41.205852], [-8.641926, 41.204601], [-8.646129, 41.203557], [-8.650134, 41.203449], [-8.65161, 41.206401], [-8.651916, 41.21019], [-8.653572, 41.213844], [-8.656236, 41.217057], [-8.659287, 41.220279], [-8.662032, 41.22315], [-8.664759, 41.22603], [-8.66781, 41.228559], [-8.66727, 41.231682], [-8.666838, 41.234319], [-8.66781, 41.236506], [-8.668476, 41.238486], [-8.669898, 41.239053], [-8.670393, 41.238036], [-8.670186, 41.237334], [-8.670042, 41.236767], [-8.669952, 41.236596], [-8.669871, 41.236578], [-8.669808, 41.236551], [-8.66979, 41.236353], [-8.669484, 41.235174], [-8.668962, 41.23611], [-8.669583, 41.237946], [-8.66988, 41.238855], [-8.669961, 41.239296], [-8.670798, 41.239521], [-8.670582, 41.238162], [-8.670321, 41.237622], [-8.670204, 41.237469], [-8.670141, 41.237433], [-8.670123, 41.237433], [-8.670141, 41.237451], [-8.670051, 41.236902], [-8.669961, 41.236668], [-8.669943, 41.236677], [-8.669979, 41.236686], [-8.670042, 41.236677], [-8.670024, 41.236704], [-8.66997, 41.23674], [-8.670033, 41.236722], [-8.67006, 41.236731], [-8.670033, 41.236776], [-8.670069, 41.236776], [-8.669997, 41.236767], [-8.669979, 41.236749], [-8.669952, 41.236749], [-8.669907, 41.236722], [-8.669898, 41.236722], [-8.66997, 41.236704], [-8.670051, 41.23665], [-8.669997, 41.236641], [-8.669961, 41.236614], [-8.669961, 41.236659]]",41.236659,-8.669961,31,H. Magalhães Lemos,136
1.37e+18,B,,32.0,20000089,1372665493,A,"[[-8.627832, 41.157612], [-8.62785, 41.157693], [-8.627841, 41.15772], [-8.627823, 41.157729], [-8.628129, 41.15817], [-8.62812, 41.158143], [-8.629344, 41.158674], [-8.630298, 41.157666], [-8.629164, 41.156883], [-8.628732, 41.156838], [-8.628561, 41.157126], [-8.627841, 41.155857], [-8.627562, 41.155506], [-8.626896, 41.154705], [-8.626374, 41.153445], [-8.626302, 41.153274], [-8.626293, 41.153247], [-8.626041, 41.152392], [-8.625798, 41.151312], [-8.626131, 41.150691], [-8.625564, 41.14899], [-8.625078, 41.148423], [-8.62326, 41.147784], [-8.62281, 41.147766], [-8.622099, 41.147685], [-8.620371, 41.147226]]",41.147226,-8.620371,18,Carregal,26
1.37e+18,A,10914.0,,20000057,1372662940,A,"[[-8.567055, 41.152725], [-8.567082, 41.152734], [-8.567073, 41.152743], [-8.567082, 41.152707], [-8.5671, 41.152662], [-8.567109, 41.152662], [-8.567082, 41.152626], [-8.566884, 41.153301], [-8.56782, 41.153562], [-8.568, 41.154615], [-8.568774, 41.155542], [-8.570664, 41.156091], [-8.572077, 41.15736], [-8.571555, 41.159196], [-8.572959, 41.160105], [-8.574516, 41.161941], [-8.576118, 41.163975], [-8.577099, 41.165442], [-8.576847, 41.166495], [-8.576046, 41.167152], [-8.573751, 41.168583], [-8.571204, 41.168772], [-8.569755, 41.169411], [-8.569404, 41.170356], [-8.567163, 41.171328], [-8.567388, 41.172948], [-8.567442, 41.174361], [-8.565948, 41.1759], [-8.567784, 41.17734], [-8.569728, 41.178735], [-8.570952, 41.179869], [-8.573679, 41.180094], [-8.576406, 41.180994], [-8.579295, 41.180715], [-8.582076, 41.180526], [-8.584326, 41.181336], [-8.586513, 41.18004], [-8.589564, 41.179824], [-8.592858, 41.180832], [-8.594964, 41.18166], [-8.595144, 41.181714], [-8.595144, 41.181723], [-8.595135, 41.181723], [-8.595513, 41.18184], [-8.596656, 41.182137], [-8.596728, 41.182164], [-8.596737, 41.182173], [-8.596737, 41.182173], [-8.596746, 41.182173], [-8.597223, 41.182308], [-8.599131, 41.182812], [-8.599887, 41.18301], [-8.600679, 41.183226], [-8.601696, 41.183487], [-8.601822, 41.183523], [-8.602335, 41.183631], [-8.60319, 41.183586], [-8.601741, 41.183235], [-8.60094, 41.183019], [-8.600796, 41.182974], [-8.600553, 41.182893], [-8.600346, 41.182524], [-8.600346, 41.182533], [-8.60031, 41.182308], [-8.600454, 41.181651], [-8.600418, 41.181588], [-8.600436, 41.18166], [-8.600427, 41.18211], [-8.600427, 41.182488], [-8.600391, 41.182596], [-8.599689, 41.182632], [-8.599239, 41.182452], [-8.599473, 41.182524], [-8.599464, 41.182515], [-8.599482, 41.182524], [-8.599482, 41.182524], [-8.599509, 41.182542], [-8.599527, 41.182551], [-8.5995, 41.182551], [-8.599491, 41.182542], [-8.599491, 41.182533], [-8.599689, 41.182587], [-8.599689, 41.182587], [-8.599698, 41.182578], [-8.599725, 41.182569], [-8.599734, 41.182569], [-8.599734, 41.182578], [-8.599725, 41.182596], [-8.599716, 41.182596], [-8.599689, 41.182596], [-8.599698, 41.182578], [-8.599716, 41.182587]]",41.182587,-8.599716,33,H. São João,92
1.37e+18,C,,,20000675,1372661205,A,"[[-8.510175, 41.200983], [-8.510184, 41.20101], [-8.51022, 41.201091], [-8.510229, 41.201127], [-8.510238, 41.201136], [-8.510229, 41.201145], [-8.51022, 41.201154], [-8.510202, 41.201154], [-8.510175, 41.201154], [-8.510157, 41.201145], [-8.510157, 41.201136], [-8.510148, 41.201118], [-8.510121, 41.201082], [-8.509572, 41.201217], [-8.509005, 41.200299], [-8.508114, 41.199102], [-8.508024, 41.198148], [-8.509221, 41.196969], [-8.50995, 41.195043], [-8.510265, 41.19318], [-8.510157, 41.191659], [-8.510373, 41.191155], [-8.512353, 41.191128], [-8.51454, 41.192325], [-8.516484, 41.193531], [-8.517222, 41.194323], [-8.517897, 41.193909], [-8.518338, 41.192676], [-8.518644, 41.191056], [-8.51841, 41.190183], [-8.516853, 41.189229], [-8.517771, 41.187141], [-8.516142, 41.184747], [-8.517681, 41.18238], [-8.518932, 41.180139], [-8.519193, 41.177196], [-8.519355, 41.174541], [-8.519031, 41.172957], [-8.518797, 41.170905], [-8.518599, 41.169591], [-8.518509, 41.167395], [-8.518572, 41.165145], [-8.518419, 41.163318], [-8.518329, 41.161095], [-8.518527, 41.158962], [-8.518491, 41.156955], [-8.517429, 41.155011], [-8.516754, 41.152527], [-8.516547, 41.150493], [-8.517096, 41.149206], [-8.51769, 41.147271], [-8.518194, 41.145021], [-8.519049, 41.142852], [-8.518725, 41.140782], [-8.518329, 41.138694], [-8.518302, 41.136687], [-8.519751, 41.135679], [-8.520039, 41.133519], [-8.522118, 41.13144], [-8.526438, 41.131215], [-8.531316, 41.131764], [-8.535564, 41.134023], [-8.538912, 41.13729], [-8.54136, 41.140809], [-8.545608, 41.142672], [-8.547318, 41.146281], [-8.548137, 41.150124], [-8.550378, 41.153652], [-8.555013, 41.155317], [-8.559639, 41.156838], [-8.562798, 41.158701], [-8.567127, 41.158377], [-8.57097, 41.157225], [-8.572545, 41.154246], [-8.575587, 41.151564], [-8.579376, 41.149629], [-8.5815, 41.148432], [-8.581239, 41.145723], [-8.581014, 41.142807], [-8.580843, 41.139486], [-8.579628, 41.136192], [-8.576667, 41.133573], [-8.576109, 41.130261], [-8.574615, 41.126859], [-8.573256, 41.122944], [-8.572113, 41.118795], [-8.570898, 41.115006], [-8.568171, 41.112018], [-8.565777, 41.108832], [-8.566317, 41.105052], [-8.568648, 41.101668], [-8.572059, 41.098824], [-8.572995, 41.096313], [-8.573805, 41.093379], [-8.575749, 41.091417], [-8.579628, 41.092344], [-8.584074, 41.093829], [-8.58906, 41.094117], [-8.593668, 41.09229], [-8.597754, 41.090076], [-8.602155, 41.089419], [-8.603496, 41.08887], [-8.603847, 41.088087], [-8.602794, 41.087043], [-8.603361, 41.085531], [-8.604, 41.084946], [-8.60436, 41.084307], [-8.605098, 41.083884], [-8.604405, 41.083029], [-8.6031, 41.082039], [-8.603667, 41.081436], [-8.605458, 41.08059], [-8.606763, 41.080113], [-8.608473, 41.079483], [-8.610453, 41.07879], [-8.611758, 41.078322], [-8.613306, 41.077557], [-8.613513, 41.077953], [-8.613531, 41.077953], [-8.613513, 41.077971], [-8.613522, 41.077989]]",41.077989,-8.613522,53,Ribeira,121
1.37e+18,B,,57.0,20000562,1372664499,A,"[[-8.610759, 41.145633], [-8.610768, 41.145804], [-8.610597, 41.146047], [-8.610102, 41.146416], [-8.609067, 41.146848], [-8.608743, 41.147217], [-8.608518, 41.147163], [-8.608581, 41.147361], [-8.609247, 41.147532], [-8.61012, 41.147766], [-8.610201, 41.147811], [-8.611515, 41.147973], [-8.62083, 41.147487], [-8.621811, 41.147541], [-8.623161, 41.147946], [-8.624979, 41.148558], [-8.625699, 41.149602], [-8.625915, 41.151195], [-8.626005, 41.151942], [-8.626329, 41.153094], [-8.62668, 41.154066], [-8.626869, 41.154651], [-8.627742, 41.155992], [-8.628516, 41.156883], [-8.628579, 41.156847], [-8.628651, 41.156883], [-8.628075, 41.15772], [-8.628057, 41.15772], [-8.62803, 41.157855], [-8.628327, 41.158548], [-8.629785, 41.1588], [-8.630262, 41.158359], [-8.630253, 41.158368]]",41.158368,-8.630253,54,Rotunda,33
1.37e+18,C,,,20000472,1372664122,A,"[[-8.638515, 41.170869], [-8.638371, 41.170797], [-8.63748, 41.169834], [-8.636535, 41.169051], [-8.636373, 41.168952], [-8.636355, 41.168952], [-8.636355, 41.168952], [-8.636031, 41.168745], [-8.634897, 41.167845], [-8.63415, 41.167062], [-8.632989, 41.166495], [-8.632215, 41.165316], [-8.632071, 41.165064], [-8.6319, 41.164749], [-8.631891, 41.164695], [-8.632134, 41.164335], [-8.63343, 41.163723], [-8.633529, 41.163183], [-8.632836, 41.162292], [-8.63271, 41.162175], [-8.632323, 41.161734], [-8.630892, 41.159961], [-8.630271, 41.158962], [-8.630352, 41.158872], [-8.630352, 41.158872], [-8.630379, 41.158827], [-8.630334, 41.158206], [-8.629938, 41.157171], [-8.628678, 41.156775], [-8.627796, 41.155875], [-8.62722, 41.155218], [-8.626779, 41.154156], [-8.626608, 41.153607], [-8.6265, 41.153553], [-8.62641, 41.153508], [-8.626374, 41.15349], [-8.626356, 41.153481], [-8.626365, 41.153265], [-8.626446, 41.15313], [-8.626491, 41.153139], [-8.626482, 41.15313], [-8.626464, 41.153103], [-8.626473, 41.153112], [-8.626455, 41.153103], [-8.626401, 41.153013], [-8.626257, 41.152572], [-8.626176, 41.152392], [-8.626077, 41.151969], [-8.625987, 41.151699], [-8.625771, 41.151159], [-8.625753, 41.150997], [-8.625726, 41.150115], [-8.625393, 41.14881], [-8.625546, 41.148846], [-8.625582, 41.148846], [-8.624601, 41.148315], [-8.623539, 41.147919], [-8.623071, 41.14791], [-8.622612, 41.147748], [-8.621478, 41.147487], [-8.620992, 41.147406], [-8.620866, 41.147352], [-8.620533, 41.147127], [-8.620371, 41.146479], [-8.620146, 41.146137], [-8.61858, 41.146263], [-8.617635, 41.146344], [-8.617626, 41.146299]]",41.146299,-8.617626,25,Cordoaria,68
1.37e+18,A,44912.0,,20000128,1372662324,A,"[[-8.634042, 41.171904], [-8.634042, 41.171913], [-8.63406, 41.171913], [-8.634069, 41.171904], [-8.634087, 41.171904], [-8.634078, 41.171904], [-8.634042, 41.171886], [-8.634276, 41.171751], [-8.636364, 41.171148], [-8.638056, 41.170563], [-8.637219, 41.169546], [-8.636904, 41.169249], [-8.636229, 41.168799], [-8.63775, 41.167989], [-8.638668, 41.166081], [-8.640126, 41.166036], [-8.640261, 41.165946], [-8.641242, 41.166585], [-8.641539, 41.166828], [-8.642601, 41.167872], [-8.642151, 41.167377], [-8.644806, 41.165649], [-8.648604, 41.163633], [-8.649072, 41.160492], [-8.646561, 41.15736], [-8.645148, 41.154516], [-8.643159, 41.151978], [-8.641008, 41.149836], [-8.640351, 41.147208], [-8.639775, 41.144832], [-8.64054, 41.143131], [-8.642115, 41.141304], [-8.641269, 41.139342], [-8.6391, 41.138919], [-8.636247, 41.138829], [-8.634402, 41.139585], [-8.633763, 41.138352], [-8.634393, 41.137713], [-8.634609, 41.137803]]",41.137803,-8.634609,4,Alfândega,39
1.37e+18,B,,13.0,20000190,1372663830,A,"[[-8.628129, 41.15736], [-8.627598, 41.157684], [-8.625852, 41.157369], [-8.625168, 41.157216], [-8.625006, 41.156469], [-8.625249, 41.155605], [-8.623818, 41.155596], [-8.621991, 41.155956], [-8.620884, 41.155209], [-8.621028, 41.153346], [-8.620992, 41.152185], [-8.621874, 41.151294], [-8.622405, 41.15106], [-8.622927, 41.150772], [-8.623098, 41.150547], [-8.623107, 41.150574], [-8.623071, 41.150349], [-8.623017, 41.149998], [-8.622864, 41.149413], [-8.622792, 41.148738], [-8.622711, 41.14836], [-8.62209, 41.147604], [-8.62056, 41.147316], [-8.620398, 41.147163], [-8.62038, 41.147172]]",41.147172,-8.62038,18,Carregal,25
1.37e+18,A,2002.0,,20000178,1372663780,A,"[[-8.607456, 41.145417], [-8.607438, 41.145408], [-8.607429, 41.145426], [-8.607429, 41.145435], [-8.607078, 41.145876], [-8.606997, 41.146704], [-8.606871, 41.146803], [-8.606907, 41.146812], [-8.606826, 41.147019], [-8.60787, 41.147307], [-8.608518, 41.147379], [-8.609733, 41.147658], [-8.610525, 41.147874], [-8.610705, 41.147829], [-8.611722, 41.14791], [-8.621163, 41.147487], [-8.622315, 41.147703], [-8.62227, 41.147703], [-8.623197, 41.147946], [-8.624385, 41.148396], [-8.625501, 41.149341], [-8.62587, 41.151051], [-8.626185, 41.152725], [-8.62659, 41.153967], [-8.626851, 41.154849], [-8.6274, 41.155641], [-8.627859, 41.156208], [-8.628192, 41.156568], [-8.628471, 41.156874], [-8.628516, 41.156829], [-8.628543, 41.15682], [-8.628561, 41.156838], [-8.628507, 41.157216], [-8.628174, 41.15745], [-8.627985, 41.15772], [-8.628066, 41.158242], [-8.628876, 41.158935], [-8.628552, 41.160024], [-8.606781, 41.145606], [-8.606304, 41.145876], [-8.628435, 41.16042], [-8.628309, 41.160825], [-8.627922, 41.16204], [-8.627535, 41.163273], [-8.627499, 41.163327], [-8.627499, 41.163309], [-8.62749, 41.163318], [-8.627481, 41.163318], [-8.627301, 41.164011], [-8.627751, 41.164794], [-8.630001, 41.165091], [-8.63181, 41.164614], [-8.633646, 41.163714], [-8.635626, 41.164038], [-8.635725, 41.164146], [-8.635743, 41.164155], [-8.636148, 41.164317], [-8.638317, 41.164722], [-8.640801, 41.166108], [-8.643321, 41.168169], [-8.646003, 41.170455], [-8.648811, 41.172723], [-8.651367, 41.174838], [-8.653077, 41.176278], [-8.65485, 41.177709], [-8.655066, 41.17806], [-8.656281, 41.177853], [-8.658243, 41.17743], [-8.660655, 41.177142], [-8.662563, 41.177709], [-8.664489, 41.179248], [-8.667099, 41.178924], [-8.668359, 41.176899], [-8.670753, 41.175999], [-8.671842, 41.174649], [-8.672868, 41.174037], [-8.673579, 41.173524], [-8.674452, 41.172858], [-8.676243, 41.171958], [-8.678718, 41.171598], [-8.680806, 41.172291], [-8.682777, 41.173272], [-8.684838, 41.173767], [-8.687475, 41.173605], [-8.689077, 41.173704], [-8.689185, 41.173281], [-8.689149, 41.173254], [-8.688582, 41.172948], [-8.686746, 41.173407], [-8.685153, 41.173497], [-8.684991, 41.173452], [-8.684964, 41.173461]]",41.173461,-8.684964,22,Castelo do Queijo,92
1.37e+18,B,,38.0,20000446,1372665170,A,"[[-8.60418, 41.161113], [-8.604009, 41.161446], [-8.603685, 41.162166], [-8.602524, 41.163057], [-8.601696, 41.163687], [-8.600787, 41.16438], [-8.600247, 41.164821], [-8.599401, 41.165271], [-8.598915, 41.165487], [-8.598897, 41.16546], [-8.598474, 41.165415], [-8.596584, 41.165163], [-8.593389, 41.164722], [-8.591184, 41.164425], [-8.590077, 41.164092], [-8.589987, 41.164056], [-8.590014, 41.164065], [-8.590005, 41.164065], [-8.589924, 41.164029], [-8.588151, 41.163507], [-8.586027, 41.162814], [-8.585919, 41.163192], [-8.585901, 41.163633], [-8.585199, 41.16483], [-8.584101, 41.164731], [-8.582328, 41.165361], [-8.581284, 41.165883], [-8.580915, 41.165928], [-8.579511, 41.165433], [-8.578683, 41.165784], [-8.577918, 41.165865], [-8.57727, 41.165298], [-8.575983, 41.163453], [-8.574327, 41.161185], [-8.572554, 41.159646], [-8.572131, 41.158206], [-8.571942, 41.15619], [-8.571807, 41.156145], [-8.57169, 41.1561], [-8.569935, 41.155902], [-8.568909, 41.155776]]",41.155776,-8.568909,8,Azevedo,41
1.37e+18,B,,15.0,20000588,1372665253,A,"[[-8.58564, 41.148522], [-8.585703, 41.148756], [-8.585991, 41.148972], [-8.586612, 41.148972], [-8.587512, 41.149215], [-8.58879, 41.149593], [-8.590455, 41.150007], [-8.591841, 41.150412], [-8.592795, 41.150619], [-8.592858, 41.150583], [-8.592858, 41.150574], [-8.593209, 41.150691], [-8.59347, 41.15079], [-8.593452, 41.150799], [-8.593434, 41.150799], [-8.593434, 41.150808], [-8.593443, 41.150808], [-8.593659, 41.150943], [-8.594379, 41.151438], [-8.594757, 41.152653], [-8.594838, 41.15286], [-8.594955, 41.153211], [-8.595414, 41.154552], [-8.596071, 41.153904], [-8.597448, 41.15367], [-8.598762, 41.153481], [-8.599446, 41.153445], [-8.599446, 41.153454], [-8.599446, 41.153436], [-8.599653, 41.15331], [-8.599851, 41.1525]]",41.1525,-8.599851,61,Vinte e Quatro de Agosto,31
1.37e+18,A,40692.0,,20000578,1372665786,A,"[[-8.601777, 41.169897], [-8.602155, 41.169915], [-8.603343, 41.169942], [-8.60499, 41.169879], [-8.606304, 41.17023], [-8.607366, 41.170212], [-8.608734, 41.16996], [-8.610021, 41.17104], [-8.610912, 41.17167], [-8.611137, 41.172273], [-8.611119, 41.172651], [-8.612541, 41.172768], [-8.612658, 41.172768], [-8.612694, 41.172732], [-8.612721, 41.17266], [-8.612748, 41.172561], [-8.613081, 41.173074], [-8.613324, 41.174568], [-8.613702, 41.17473], [-8.616195, 41.174262], [-8.619309, 41.173857], [-8.622288, 41.174541], [-8.622288, 41.177754], [-8.622135, 41.18112], [-8.621352, 41.180895], [-8.624448, 41.180067], [-8.627769, 41.17977], [-8.629578, 41.179599], [-8.632431, 41.179329], [-8.634717, 41.180481], [-8.637129, 41.181822], [-8.639982, 41.183406], [-8.642061, 41.184405], [-8.643951, 41.183847], [-8.645067, 41.183298], [-8.645139, 41.183271], [-8.645823, 41.182947], [-8.647758, 41.181939], [-8.648316, 41.181606], [-8.648415, 41.181543], [-8.649612, 41.18085], [-8.650701, 41.181255], [-8.650746, 41.181363]]",41.181363,-8.650746,46,Pereira de Melo,43
1.37e+18,B,,63.0,20000363,1372665899,A,"[[-8.609661, 41.16033], [-8.609661, 41.160348], [-8.609841, 41.160402], [-8.609931, 41.159097], [-8.609931, 41.157477], [-8.609922, 41.157306], [-8.609976, 41.155884], [-8.610012, 41.155011], [-8.609985, 41.153715], [-8.610084, 41.152149], [-8.610723, 41.151312], [-8.611497, 41.150439], [-8.613009, 41.150079], [-8.613945, 41.149953], [-8.614125, 41.149413], [-8.61435, 41.148567], [-8.614287, 41.148522], [-8.614233, 41.148504], [-8.61426, 41.148396], [-8.614584, 41.147586], [-8.614827, 41.147352], [-8.615664, 41.147289], [-8.616654, 41.147226], [-8.617887, 41.147109], [-8.617824, 41.146749], [-8.617833, 41.146722], [-8.617815, 41.146686], [-8.617536, 41.145633], [-8.617464, 41.145318], [-8.617446, 41.145318], [-8.617473, 41.145318], [-8.617446, 41.145318], [-8.617455, 41.145318], [-8.617374, 41.145129]]",41.145129,-8.617374,25,Cordoaria,34
1.37e+18,A,20476.0,,20000446,1372666820,A,"[[-8.585523, 41.164074], [-8.584533, 41.164677], [-8.583192, 41.164893]]",41.164893,-8.583192,28,Dragão,3
1.37e+18,A,18843.0,,20000331,1372663397,A,"[[-8.632854, 41.166396], [-8.632845, 41.166378], [-8.632233, 41.165307], [-8.632116, 41.1651], [-8.632053, 41.164983], [-8.632791, 41.164146], [-8.634978, 41.163867], [-8.635482, 41.164038], [-8.636625, 41.164425], [-8.638578, 41.164794], [-8.639685, 41.16546], [-8.640666, 41.166657], [-8.640432, 41.167944], [-8.639289, 41.169132], [-8.63703, 41.170608], [-8.633961, 41.17149], [-8.630694, 41.172165], [-8.627211, 41.172777], [-8.623854, 41.172588], [-8.621955, 41.172777], [-8.622387, 41.175288], [-8.622144, 41.17824], [-8.621262, 41.179428], [-8.620209, 41.178933], [-8.619435, 41.178546], [-8.619444, 41.178609], [-8.619453, 41.178645], [-8.619462, 41.178654], [-8.61948, 41.178663], [-8.61948, 41.178654]]",41.178654,-8.61948,1,Agra,30
1.37e+18,B,,12.0,20000497,1372639212,A,"[[-8.630649, 41.154984], [-8.631837, 41.15403], [-8.632539, 41.152806], [-8.634141, 41.152545], [-8.6373, 41.152797], [-8.640846, 41.153643], [-8.644005, 41.154552], [-8.647488, 41.154282], [-8.6481, 41.155083], [-8.648163, 41.156622], [-8.648082, 41.156658], [-8.648082, 41.156676], [-8.648073, 41.156703], [-8.648082, 41.156694]]",41.156694,-8.648082,36,Lordelo,14
1.37e+18,B,,36.0,20000184,1372665404,A,"[[-8.649396, 41.154192], [-8.649567, 41.154192], [-8.650278, 41.154111], [-8.650224, 41.154057], [-8.649972, 41.153787], [-8.64855, 41.154066], [-8.648577, 41.15403], [-8.648577, 41.15403], [-8.648559, 41.154075], [-8.646669, 41.154174], [-8.643996, 41.154354], [-8.641323, 41.153679], [-8.638812, 41.153085], [-8.636733, 41.15259], [-8.634564, 41.152356], [-8.633691, 41.152572], [-8.632692, 41.152653], [-8.632665, 41.152653], [-8.632629, 41.152644], [-8.632647, 41.152653], [-8.631675, 41.152608], [-8.63028, 41.152554], [-8.628273, 41.152437], [-8.626761, 41.152464], [-8.626743, 41.152464], [-8.626176, 41.152428], [-8.62596, 41.15178], [-8.625852, 41.151411], [-8.625888, 41.151285], [-8.625996, 41.150889], [-8.625951, 41.150727], [-8.625861, 41.150376], [-8.625546, 41.148918], [-8.625456, 41.148639], [-8.623341, 41.147919], [-8.623035, 41.147865], [-8.622693, 41.147793], [-8.622207, 41.147514], [-8.622621, 41.147037], [-8.622846, 41.146677]]",41.146677,-8.622846,4,Alfândega,40
